jour,metrique,valeur
7,interventions fonctionnaire,2
7,interventions ministre,13
7,interventions gouvernement,1
7,interventions opposition,16
7,interventions présidence,9
7,interventions PLQ,2
7,interventions QS,14
7,interventions PQ,0
7,nombre de suspensions,1
7,votes par consentement,0
7,votes par mise aux voix,0
7,amendements adoptés,0
7,amendements rejetés,0
7,nombre d'intervenants,43
7,interventions secrétaire,0
7,interventions fonctionnaire,8
7,interventions ministre,8
7,interventions gouvernement,0
7,interventions opposition,20
7,interventions présidence,7
7,interventions PLQ,14
7,interventions QS,6
7,interventions PQ,0
7,nombre de suspensions,0
7,votes par consentement,0
7,votes par mise aux voix,0
7,amendements adoptés,0
7,amendements rejetés,0
7,nombre d'intervenants,0
7,interventions secrétaire,0
7,interventions fonctionnaire,0
7,interventions ministre,0
7,interventions gouvernement,0
7,interventions opposition,0
7,interventions présidence,0
7,interventions PLQ,0
7,interventions QS,0
7,interventions PQ,0
7,nombre de suspensions,0
7,votes par consentement,0
7,votes par mise aux voix,2
7,amendements adoptés,1
7,amendements rejetés,0
7,nombre d'intervenants,31
7,interventions secrétaire,10
7,interventions fonctionnaire,0
7,interventions ministre,5
7,interventions gouvernement,2
7,interventions opposition,6
7,interventions présidence,8
7,interventions PLQ,2
7,interventions QS,4
7,interventions PQ,0
7,nombre de suspensions,0
7,votes par consentement,0
7,votes par mise aux voix,0
7,amendements adoptés,0
7,amendements rejetés,0
7,nombre d'intervenants,1
7,interventions secrétaire,0
7,interventions fonctionnaire,0
7,interventions ministre,1
7,interventions gouvernement,0
7,interventions opposition,0
7,interventions présidence,0
7,interventions PLQ,0
7,interventions QS,0
7,interventions PQ,0
7,nombre de suspensions,1
7,votes par consentement,0
7,votes par mise aux voix,0
7,amendements adoptés,0
7,amendements rejetés,0
7,nombre d'intervenants,8
7,interventions secrétaire,0
7,interventions fonctionnaire,0
7,interventions ministre,1
7,interventions gouvernement,0
7,interventions opposition,3
7,interventions présidence,4
7,interventions PLQ,1
7,interventions QS,2
7,interventions PQ,0
7,nombre de suspensions,0
7,votes par consentement,0
7,votes par mise aux voix,0
7,amendements adoptés,0
7,amendements rejetés,0
7,nombre d'intervenants,0
7,interventions secrétaire,0
7,interventions fonctionnaire,0
7,interventions ministre,0
7,interventions gouvernement,0
7,interventions opposition,0
7,interventions présidence,0
7,interventions PLQ,0
7,interventions QS,0
7,interventions PQ,0
7,nombre de suspensions,0
7,votes par consentement,0
7,votes par mise aux voix,1
7,amendements adoptés,1
7,amendements rejetés,0
7,nombre d'intervenants,38
7,interventions secrétaire,5
7,interventions fonctionnaire,0
7,interventions ministre,12
7,interventions gouvernement,1
7,interventions opposition,15
7,interventions présidence,5
7,interventions PLQ,9
7,interventions QS,6
7,interventions PQ,0
7,nombre de suspensions,1
7,votes par consentement,0
7,votes par mise aux voix,0
7,amendements adoptés,0
7,amendements rejetés,0
7,nombre d'intervenants,8
7,interventions secrétaire,0
7,interventions fonctionnaire,1
7,interventions ministre,3
7,interventions gouvernement,0
7,interventions opposition,2
7,interventions présidence,2
7,interventions PLQ,2
7,interventions QS,0
7,interventions PQ,0
7,nombre de suspensions,0
7,votes par consentement,0
7,votes par mise aux voix,0
7,amendements adoptés,0
7,amendements rejetés,0
7,nombre d'intervenants,0
7,interventions secrétaire,0
7,interventions fonctionnaire,0
7,interventions ministre,0
7,interventions gouvernement,0
7,interventions opposition,0
7,interventions présidence,0
7,interventions PLQ,0
7,interventions QS,0
7,interventions PQ,0
7,nombre de suspensions,0
7,votes par consentement,0
7,votes par mise aux voix,0
7,amendements adoptés,0
7,amendements rejetés,0
7,nombre d'intervenants,0
7,interventions secrétaire,0
7,interventions fonctionnaire,0
7,interventions ministre,0
7,interventions gouvernement,0
7,interventions opposition,0
7,interventions présidence,0
7,interventions PLQ,0
7,interventions QS,0
7,interventions PQ,0
7,nombre de suspensions,0
7,votes par consentement,0
7,votes par mise aux voix,0
7,amendements adoptés,0
7,amendements rejetés,0
7,nombre d'intervenants,7
7,interventions secrétaire,0
7,interventions fonctionnaire,0
7,interventions ministre,2
7,interventions gouvernement,0
7,interventions opposition,2
7,interventions présidence,3
7,interventions PLQ,1
7,interventions QS,1
7,interventions PQ,0
7,nombre de suspensions,0
7,votes par consentement,0
7,votes par mise aux voix,1
7,amendements adoptés,0
7,amendements rejetés,0
7,nombre d'intervenants,28
7,interventions secrétaire,0
7,interventions fonctionnaire,4
7,interventions ministre,10
7,interventions gouvernement,0
7,interventions opposition,13
7,interventions présidence,1
7,interventions PLQ,0
7,interventions QS,13
7,interventions PQ,0
7,nombre de suspensions,0
7,votes par consentement,0
7,votes par mise aux voix,0
7,amendements adoptés,1
7,amendements rejetés,0
7,nombre d'intervenants,22
7,interventions secrétaire,5
7,interventions fonctionnaire,0
7,interventions ministre,6
7,interventions gouvernement,1
7,interventions opposition,8
7,interventions présidence,2
7,interventions PLQ,6
7,interventions QS,2
7,interventions PQ,0
7,nombre de suspensions,0
7,votes par consentement,0
7,votes par mise aux voix,0
7,amendements adoptés,0
7,amendements rejetés,0
7,nombre d'intervenants,0
7,interventions secrétaire,0
7,interventions fonctionnaire,0
7,interventions ministre,0
7,interventions gouvernement,0
7,interventions opposition,0
7,interventions présidence,0
7,interventions PLQ,0
7,interventions QS,0
7,interventions PQ,0
7,nombre de suspensions,0
7,votes par consentement,0
7,votes par mise aux voix,0
7,amendements adoptés,0
7,amendements rejetés,0
7,nombre d'intervenants,9
7,interventions secrétaire,0
7,interventions fonctionnaire,0
7,interventions ministre,4
7,interventions gouvernement,0
7,interventions opposition,4
7,interventions présidence,1
7,interventions PLQ,0
7,interventions QS,4
7,interventions PQ,0
7,nombre de suspensions,1
7,votes par consentement,0
7,votes par mise aux voix,0
7,amendements adoptés,0
7,amendements rejetés,0
7,nombre d'intervenants,3
7,interventions secrétaire,0
7,interventions fonctionnaire,0
7,interventions ministre,0
7,interventions gouvernement,0
7,interventions opposition,1
7,interventions présidence,2
7,interventions PLQ,0
7,interventions QS,1
7,interventions PQ,0
7,nombre de suspensions,0
7,votes par consentement,0
7,votes par mise aux voix,0
7,amendements adoptés,0
7,amendements rejetés,0
7,nombre d'intervenants,0
7,interventions secrétaire,0
7,interventions fonctionnaire,0
7,interventions ministre,0
7,interventions gouvernement,0
7,interventions opposition,0
7,interventions présidence,0
7,interventions PLQ,0
7,interventions QS,0
7,interventions PQ,0
7,nombre de suspensions,0
7,votes par consentement,0
7,votes par mise aux voix,0
7,amendements adoptés,0
7,amendements rejetés,0
7,nombre d'intervenants,6
7,interventions secrétaire,0
7,interventions fonctionnaire,0
7,interventions ministre,0
7,interventions gouvernement,0
7,interventions opposition,3
7,interventions présidence,3
7,interventions PLQ,0
7,interventions QS,3
7,interventions PQ,0
7,nombre de suspensions,0
7,votes par consentement,0
7,votes par mise aux voix,0
7,amendements adoptés,0
7,amendements rejetés,0
7,nombre d'intervenants,10
7,interventions secrétaire,0
7,interventions fonctionnaire,0
7,interventions ministre,3
7,interventions gouvernement,0
7,interventions opposition,4
7,interventions présidence,3
7,interventions PLQ,3
7,interventions QS,1
7,interventions PQ,0
7,nombre de suspensions,0
7,votes par consentement,0
7,votes par mise aux voix,1
7,amendements adoptés,0
7,amendements rejetés,0
7,nombre d'intervenants,21
7,interventions secrétaire,5
7,interventions fonctionnaire,2
7,interventions ministre,3
7,interventions gouvernement,1
7,interventions opposition,7
7,interventions présidence,3
7,interventions PLQ,5
7,interventions QS,2
7,interventions PQ,0
7,nombre de suspensions,1
7,votes par consentement,0
7,votes par mise aux voix,1
7,amendements adoptés,0
7,amendements rejetés,0
7,nombre d'intervenants,40
7,interventions secrétaire,5
7,interventions fonctionnaire,2
7,interventions ministre,13
7,interventions gouvernement,1
7,interventions opposition,11
7,interventions présidence,8
7,interventions PLQ,9
7,interventions QS,2
7,interventions PQ,0
7,nombre de suspensions,0
7,votes par consentement,0
7,votes par mise aux voix,0
7,amendements adoptés,0
7,amendements rejetés,0
7,nombre d'intervenants,0
7,interventions secrétaire,0
7,interventions fonctionnaire,0
7,interventions ministre,0
7,interventions gouvernement,0
7,interventions opposition,0
7,interventions présidence,0
7,interventions PLQ,0
7,interventions QS,0
7,interventions PQ,0
7,nombre de suspensions,0
7,votes par consentement,0
7,votes par mise aux voix,1
7,amendements adoptés,2
7,amendements rejetés,0
7,nombre d'intervenants,15
7,interventions secrétaire,5
7,interventions fonctionnaire,0
7,interventions ministre,2
7,interventions gouvernement,1
7,interventions opposition,3
7,interventions présidence,4
7,interventions PLQ,1
7,interventions QS,2
7,interventions PQ,0
7,nombre de suspensions,0
7,votes par consentement,0
7,votes par mise aux voix,1
7,amendements adoptés,0
7,amendements rejetés,0
7,nombre d'intervenants,33
7,interventions secrétaire,5
7,interventions fonctionnaire,4
7,interventions ministre,8
7,interventions gouvernement,1
7,interventions opposition,11
7,interventions présidence,4
7,interventions PLQ,10
7,interventions QS,1
7,interventions PQ,0
8,nombre de suspensions,0
8,votes par consentement,0
8,votes par mise aux voix,0
8,amendements adoptés,0
8,amendements rejetés,0
8,nombre d'intervenants,0
8,interventions secrétaire,0
8,interventions fonctionnaire,0
8,interventions ministre,0
8,interventions gouvernement,0
8,interventions opposition,0
8,interventions présidence,0
8,interventions PLQ,0
8,interventions QS,0
8,interventions PQ,0
8,nombre de suspensions,0
8,votes par consentement,0
8,votes par mise aux voix,0
8,amendements adoptés,0
8,amendements rejetés,0
8,nombre d'intervenants,13
8,interventions secrétaire,1
8,interventions fonctionnaire,0
8,interventions ministre,3
8,interventions gouvernement,0
8,interventions opposition,3
8,interventions présidence,6
8,interventions PLQ,0
8,interventions QS,3
8,interventions PQ,0
8,nombre de suspensions,0
8,votes par consentement,0
8,votes par mise aux voix,0
8,amendements adoptés,0
8,amendements rejetés,0
8,nombre d'intervenants,1
8,interventions secrétaire,0
8,interventions fonctionnaire,0
8,interventions ministre,0
8,interventions gouvernement,0
8,interventions opposition,1
8,interventions présidence,0
8,interventions PLQ,0
8,interventions QS,1
8,interventions PQ,0
8,nombre de suspensions,1
8,votes par consentement,0
8,votes par mise aux voix,1
8,amendements adoptés,0
8,amendements rejetés,0
8,nombre d'intervenants,29
8,interventions secrétaire,4
8,interventions fonctionnaire,0
8,interventions ministre,10
8,interventions gouvernement,1
8,interventions opposition,6
8,interventions présidence,8
8,interventions PLQ,2
8,interventions QS,4
8,interventions PQ,0
8,nombre de suspensions,0
8,votes par consentement,0
8,votes par mise aux voix,0
8,amendements adoptés,0
8,amendements rejetés,0
8,nombre d'intervenants,0
8,interventions secrétaire,0
8,interventions fonctionnaire,0
8,interventions ministre,0
8,interventions gouvernement,0
8,interventions opposition,0
8,interventions présidence,0
8,interventions PLQ,0
8,interventions QS,0
8,interventions PQ,0
8,nombre de suspensions,1
8,votes par consentement,1
8,votes par mise aux voix,0
8,amendements adoptés,0
8,amendements rejetés,0
8,nombre d'intervenants,11
8,interventions secrétaire,0
8,interventions fonctionnaire,0
8,interventions ministre,4
8,interventions gouvernement,0
8,interventions opposition,1
8,interventions présidence,6
8,interventions PLQ,1
8,interventions QS,0
8,interventions PQ,0
8,nombre de suspensions,0
8,votes par consentement,0
8,votes par mise aux voix,0
8,amendements adoptés,0
8,amendements rejetés,0
8,nombre d'intervenants,0
8,interventions secrétaire,0
8,interventions fonctionnaire,0
8,interventions ministre,0
8,interventions gouvernement,0
8,interventions opposition,0
8,interventions présidence,0
8,interventions PLQ,0
8,interventions QS,0
8,interventions PQ,0
8,nombre de suspensions,0
8,votes par consentement,0
8,votes par mise aux voix,0
8,amendements adoptés,0
